#For superellipsoids (12 columns:rx	ry	rz	eps1	eps2	x	y	z	q0	q1	q2	q3)
2.975018e-04	3.429925e-04	4.324144e-04	1.327699e+00	1.568365e+00	6.611241e-03	4.838582e-03	7.471440e-03	5.093042e-01	7.829820e-02	-5.873222e-01	-6.241244e-01
4.293136e-04	2.455842e-04	2.136598e-04	8.229494e-01	1.686964e+00	2.175918e-03	6.374975e-03	6.845849e-03	5.560940e-01	-7.992967e-01	-2.648969e-02	-2.262357e-01
3.084862e-04	2.168008e-04	2.102981e-04	1.357943e+00	9.373883e-01	7.145799e-03	5.562291e-03	2.827435e-03	3.590775e-01	-6.679054e-01	-2.201960e-01	6.135792e-01
3.645836e-04	3.525666e-04	2.009891e-04	1.356051e+00	1.000592e+00	6.284313e-03	2.392654e-03	5.120133e-03	-5.432485e-01	4.405424e-01	-6.457725e-01	3.062376e-01
3.390516e-04	4.478732e-04	2.648854e-04	1.503886e+00	8.204915e-01	2.729963e-03	4.912813e-03	3.263847e-03	6.436781e-01	-5.474522e-01	2.296241e-01	-4.829570e-01
3.895613e-04	2.769468e-04	3.192563e-04	1.223778e+00	1.296395e+00	6.298888e-03	4.398313e-03	6.144002e-03	5.300048e-01	5.686273e-02	6.801608e-01	-5.032323e-01
2.181856e-04	3.553182e-04	3.613557e-04	1.691964e+00	7.868053e-01	3.201947e-03	4.601641e-03	6.779422e-03	-3.626043e-01	2.154524e-01	-2.235642e-01	-8.787021e-01
2.320197e-04	2.969772e-04	3.260817e-04	1.495892e+00	1.194786e+00	5.711941e-03	3.161240e-03	5.425904e-03	1.572227e-01	7.105318e-01	2.646701e-01	-6.327522e-01
3.092244e-04	2.156849e-04	3.609833e-04	1.294624e+00	8.102711e-01	3.735170e-03	3.570545e-03	6.513143e-03	1.998070e-01	6.398918e-02	9.696234e-01	-1.257502e-01
3.196743e-04	2.142453e-04	2.970934e-04	6.406445e-01	7.676769e-01	5.428821e-03	6.250557e-03	4.350636e-03	4.449578e-01	-2.180049e-01	6.549223e-01	5.705815e-01
2.156263e-04	2.440910e-04	4.057087e-04	1.181946e+00	7.460762e-01	3.821896e-03	2.461398e-03	6.600784e-03	9.089996e-01	2.607275e-01	-3.019764e-01	1.206280e-01
2.717414e-04	3.926067e-04	4.476168e-04	7.562407e-01	1.284817e+00	6.979790e-03	5.339596e-03	3.387714e-03	4.872314e-01	-5.386767e-01	6.873344e-01	2.110796e-03
2.475789e-04	3.704044e-04	2.736510e-04	1.260404e+00	1.456077e+00	5.105399e-03	6.855046e-03	4.849229e-03	4.913564e-02	-6.305352e-01	7.664467e-01	1.121183e-01
2.030088e-04	3.492533e-04	2.195894e-04	1.444731e+00	1.195274e+00	3.798918e-03	5.580922e-03	4.179077e-03	4.036153e-01	-8.515424e-01	1.132502e-02	-3.344277e-01
2.039982e-04	2.813918e-04	2.839668e-04	1.601590e+00	9.914512e-01	5.440508e-03	3.781613e-03	4.820138e-03	-1.449334e-01	-2.557253e-01	-7.234825e-01	-6.246375e-01
3.668880e-04	2.917367e-04	3.645833e-04	1.211162e+00	1.526663e+00	6.634867e-03	3.989585e-03	3.656881e-03	-2.802975e-01	-1.336761e-01	3.296697e-01	-8.915615e-01
3.491954e-04	4.053427e-04	4.207486e-04	1.274045e+00	9.741795e-01	2.143606e-03	6.482719e-03	4.392744e-03	-8.008054e-01	4.714038e-01	3.661156e-01	4.948159e-02
4.291774e-04	2.418790e-04	2.828709e-04	1.544079e+00	7.913622e-01	4.726674e-03	6.438040e-03	2.098220e-03	9.897753e-04	2.132475e-01	2.517668e-01	9.440011e-01
3.744480e-04	2.053300e-04	2.444557e-04	1.456811e+00	1.190776e+00	2.032506e-03	6.168940e-03	2.719947e-03	5.578835e-01	-6.533261e-01	-1.945385e-01	4.733771e-01
3.209809e-04	2.331394e-04	2.930969e-04	1.086186e+00	1.254976e+00	2.508877e-03	2.121985e-03	4.207477e-03	4.546300e-01	8.794985e-01	-1.241244e-01	6.623517e-02
2.567346e-04	3.410158e-04	4.135238e-04	1.615465e+00	1.685356e+00	6.339762e-03	4.176552e-03	3.206074e-03	5.207136e-01	3.870691e-01	7.152911e-01	2.596027e-01
2.499845e-04	4.177455e-04	2.565739e-04	9.042433e-01	9.509828e-01	4.468864e-03	3.751879e-03	7.504339e-03	-6.540180e-01	8.035705e-02	-7.262685e-01	-1.957991e-01
3.358900e-04	2.229865e-04	4.477791e-04	7.418028e-01	7.965969e-01	4.713816e-03	5.314327e-03	5.869296e-03	1.909924e-01	-1.977013e-02	-2.747900e-01	9.421367e-01
2.253077e-04	4.152544e-04	3.395902e-04	1.110771e+00	1.204184e+00	6.418621e-03	5.178495e-03	5.543256e-03	-2.741990e-01	1.397673e-01	9.310807e-01	-1.958795e-01
2.080878e-04	4.299391e-04	3.768044e-04	9.237592e-01	1.382999e+00	4.125771e-03	7.129609e-03	7.546285e-03	8.276657e-01	-1.394948e-01	-5.320506e-01	-1.115025e-01
3.717146e-04	2.589755e-04	3.920727e-04	1.606646e+00	6.487961e-01	5.489232e-03	5.176520e-03	3.623756e-03	4.612029e-03	5.711886e-02	-7.538274e-02	-9.955067e-01
3.237250e-04	3.989937e-04	2.862741e-04	7.891089e-01	1.568329e+00	5.281960e-03	3.740394e-03	6.602692e-03	-1.506457e-01	-5.289327e-01	-4.798391e-01	6.835865e-01
3.897741e-04	3.374060e-04	4.393324e-04	8.812362e-01	1.180619e+00	6.971299e-03	3.488602e-03	4.795902e-03	2.390480e-01	6.108180e-01	-6.390899e-01	-4.016486e-01
2.034089e-04	3.341299e-04	2.492541e-04	1.468686e+00	8.797691e-01	4.157701e-03	2.089529e-03	4.967420e-03	5.370461e-03	7.403090e-01	5.184395e-01	-4.279418e-01
2.712383e-04	3.243597e-04	3.313910e-04	6.799477e-01	9.486222e-01	2.140267e-03	5.260721e-03	2.064149e-03	4.061688e-01	-5.771225e-01	4.066011e-01	5.802000e-01
2.664834e-04	3.360288e-04	2.155989e-04	1.173526e+00	1.058734e+00	3.589537e-03	6.541739e-03	5.102933e-03	3.186993e-02	5.952578e-01	6.680550e-01	-4.453706e-01
3.586318e-04	4.174274e-04	2.259804e-04	1.385881e+00	8.575092e-01	7.129580e-03	2.202342e-03	3.238470e-03	-2.747653e-01	6.798563e-01	-2.967079e-01	6.117710e-01
3.832826e-04	3.388819e-04	4.112953e-04	7.274162e-01	8.865662e-01	3.103468e-03	4.865613e-03	2.400791e-03	9.367981e-01	1.910756e-01	-2.571475e-01	1.406221e-01
2.401619e-04	4.226178e-04	2.838869e-04	1.135253e+00	1.280972e+00	4.994116e-03	2.209039e-03	5.789786e-03	-3.876830e-01	1.449548e-01	-8.575097e-01	3.055603e-01
2.784288e-04	3.806353e-04	2.934002e-04	1.689462e+00	1.256372e+00	3.385272e-03	2.481333e-03	2.067061e-03	-5.375752e-01	4.745105e-01	-1.043156e-01	6.891814e-01
2.545533e-04	4.237566e-04	2.711652e-04	1.175147e+00	6.017118e-01	3.488057e-03	5.878074e-03	2.063972e-03	4.659865e-01	6.492004e-01	2.194329e-01	-5.596826e-01
4.153941e-04	2.966510e-04	3.919215e-04	1.509675e+00	1.611631e+00	6.414328e-03	3.655991e-03	3.227280e-03	4.727289e-01	7.958034e-01	-2.588010e-01	-2.761275e-01
2.474255e-04	3.347695e-04	4.079054e-04	8.609929e-01	1.518360e+00	6.464000e-03	3.791986e-03	2.652200e-03	3.845343e-01	7.974054e-01	4.637046e-01	-3.544038e-02
2.372451e-04	2.362559e-04	4.354144e-04	1.625713e+00	7.795568e-01	4.300730e-03	4.114199e-03	3.362071e-03	1.034482e-01	-7.086466e-01	6.967665e-01	-4.043316e-02
3.217889e-04	4.166276e-04	2.054447e-04	1.467199e+00	1.016566e+00	2.093589e-03	2.485245e-03	4.243816e-03	7.707212e-01	4.592651e-01	-1.642714e-02	4.413554e-01
4.322433e-04	2.638762e-04	2.585400e-04	7.138526e-01	6.325750e-01	5.771785e-03	5.343370e-03	5.762615e-03	-1.639507e-01	8.280627e-02	-5.754909e-01	7.969150e-01
2.903523e-04	2.528415e-04	3.634207e-04	9.558933e-01	1.433713e+00	2.025799e-03	3.240468e-03	7.018943e-03	-2.500249e-01	-6.291477e-01	-5.967874e-01	4.307035e-01
2.541540e-04	2.863653e-04	2.400041e-04	1.191725e+00	8.389210e-01	2.038795e-03	4.610189e-03	3.627439e-03	2.366190e-01	-3.583056e-01	-5.584768e-01	-7.097409e-01
4.103152e-04	2.709121e-04	3.654950e-04	6.652365e-01	1.372592e+00	2.537038e-03	2.198546e-03	3.109688e-03	8.567408e-01	-2.780215e-01	2.072072e-01	3.817912e-01
4.157670e-04	4.110843e-04	2.179362e-04	1.128923e+00	1.431817e+00	2.529651e-03	4.457759e-03	7.370295e-03	-3.411637e-01	2.243876e-01	6.530674e-01	6.377778e-01
4.138454e-04	4.328777e-04	3.825203e-04	1.232908e+00	1.522077e+00	2.523235e-03	4.738898e-03	6.326604e-03	-7.675584e-01	-2.226072e-01	3.244586e-02	-6.002062e-01
2.477258e-04	2.534567e-04	3.586927e-04	1.019396e+00	7.855728e-01	6.702847e-03	7.178243e-03	2.521288e-03	-7.763165e-01	6.046408e-01	1.770672e-01	-1.973436e-02
3.644867e-04	4.480396e-04	3.905784e-04	7.122281e-01	1.332409e+00	6.771330e-03	2.274131e-03	4.343674e-03	7.799376e-02	-2.471235e-01	-2.264644e-01	-9.389147e-01
3.697280e-04	2.660315e-04	2.316679e-04	7.303253e-01	1.278656e+00	5.629021e-03	5.706996e-03	4.579291e-03	2.543631e-01	-1.352898e-01	4.821843e-01	8.273418e-01
2.438612e-04	2.156445e-04	3.041659e-04	1.347116e+00	1.028865e+00	3.687042e-03	2.858821e-03	1.994466e-03	1.269824e-01	3.350532e-01	-6.206688e-01	6.974131e-01
4.484354e-04	4.456326e-04	2.525349e-04	1.276782e+00	6.479324e-01	3.125640e-03	3.527466e-03	4.503066e-03	4.630973e-01	-7.428162e-01	4.519051e-01	1.718916e-01
2.018388e-04	3.268936e-04	4.088730e-04	6.941080e-01	1.368113e+00	6.646693e-03	4.194583e-03	2.687127e-03	-5.191882e-01	1.819478e-01	-1.442611e-01	8.225129e-01
3.582299e-04	3.181064e-04	3.717437e-04	1.209584e+00	1.421736e+00	4.438639e-03	6.699368e-03	2.651672e-03	3.681248e-01	5.919098e-01	5.175970e-01	4.962059e-01
3.526302e-04	3.473643e-04	3.146467e-04	9.170531e-01	9.277748e-01	7.010928e-03	2.229287e-03	2.115756e-03	-1.302530e-01	6.876344e-01	-7.079495e-01	9.487119e-02
4.295087e-04	3.830023e-04	3.037735e-04	1.148472e+00	9.875978e-01	2.152031e-03	7.223117e-03	2.867989e-03	4.633677e-01	-2.677370e-01	-6.026223e-01	-5.919912e-01
2.176822e-04	2.456982e-04	2.289890e-04	1.392082e+00	1.064099e+00	5.610810e-03	6.510915e-03	7.071743e-03	-6.849136e-01	-1.347603e-01	-6.926950e-01	-1.814019e-01
3.424453e-04	3.242091e-04	2.721943e-04	6.910602e-01	1.633722e+00	3.409217e-03	7.291384e-03	7.522992e-03	-2.755509e-03	-4.068344e-05	3.791535e-01	9.253297e-01
2.350789e-04	3.068483e-04	2.544015e-04	1.043503e+00	1.227854e+00	3.989422e-03	2.826601e-03	3.340806e-03	-7.699635e-02	-2.500500e-01	-3.541792e-01	-8.978328e-01
2.507892e-04	4.027789e-04	2.246373e-04	6.538884e-01	1.383339e+00	5.651162e-03	7.294773e-03	2.253314e-03	6.083639e-01	6.155239e-01	1.922179e-01	4.626833e-01
4.095607e-04	2.128189e-04	3.391558e-04	1.626566e+00	1.221892e+00	2.885989e-03	3.045891e-03	4.569229e-03	-8.651310e-01	-7.439484e-02	-1.316627e-01	4.782036e-01
3.786961e-04	4.045936e-04	2.705872e-04	1.560359e+00	1.485612e+00	4.332607e-03	2.177702e-03	4.548228e-03	-3.633122e-01	8.159708e-01	5.788348e-02	4.459209e-01
4.348645e-04	2.368362e-04	3.867801e-04	8.128808e-01	6.674828e-01	2.785588e-03	3.098918e-03	3.528892e-03	1.652113e-01	7.161676e-01	-3.386862e-01	5.874529e-01
2.515383e-04	3.701427e-04	4.257549e-04	1.510054e+00	1.658392e+00	2.930351e-03	5.557687e-03	7.526595e-03	3.230688e-01	-7.970840e-01	-3.388903e-02	5.090532e-01
2.938170e-04	4.386205e-04	2.385305e-04	1.224551e+00	1.681205e+00	6.182077e-03	5.627910e-03	5.414605e-03	1.469456e-01	-7.695390e-01	3.593430e-01	-5.070397e-01
2.069762e-04	3.875905e-04	4.457225e-04	8.500006e-01	1.212721e+00	6.915438e-03	7.328690e-03	3.751366e-03	2.849956e-01	-6.454142e-01	6.471229e-01	-2.888771e-01
3.353970e-04	4.394063e-04	3.836852e-04	1.046908e+00	8.177908e-01	2.213576e-03	5.414052e-03	6.274930e-03	-6.292226e-01	4.414553e-01	-3.638189e-01	-5.261482e-01
3.873620e-04	4.200734e-04	3.766863e-04	1.565073e+00	9.900245e-01	3.132738e-03	6.197078e-03	2.465952e-03	4.946597e-01	-5.614451e-01	5.236432e-01	-4.072947e-01
3.983497e-04	2.626203e-04	2.900547e-04	8.464651e-01	8.209188e-01	6.564220e-03	6.678534e-03	5.874827e-03	3.929285e-01	-1.959255e-01	2.595231e-01	-8.601559e-01
2.231879e-04	3.831261e-04	3.639920e-04	1.488820e+00	1.152195e+00	3.227848e-03	2.722414e-03	5.969700e-03	-6.086122e-01	3.718324e-01	-6.952153e-01	-8.948507e-02
3.886452e-04	3.165661e-04	4.199754e-04	1.598834e+00	1.499209e+00	2.705436e-03	6.302641e-03	6.597927e-03	9.842437e-01	-5.174078e-02	-3.223637e-02	-1.659762e-01
2.981133e-04	4.213574e-04	4.378306e-04	1.483695e+00	1.101795e+00	4.238470e-03	6.683386e-03	4.857757e-03	-5.978802e-01	5.075462e-01	1.409730e-01	6.042042e-01
3.532447e-04	2.923582e-04	4.100371e-04	8.548806e-01	1.437136e+00	2.670427e-03	7.229135e-03	2.377058e-03	-3.783940e-01	-7.241094e-01	-2.485017e-02	-5.760781e-01
2.934178e-04	2.865425e-04	2.622715e-04	9.556887e-01	7.933618e-01	5.129153e-03	7.241855e-03	3.470577e-03	-2.111065e-02	3.025969e-01	9.526363e-01	2.175930e-02
4.256579e-04	2.153414e-04	3.571896e-04	1.410465e+00	1.405859e+00	4.007473e-03	5.716021e-03	5.591995e-03	-7.709380e-01	2.535548e-01	-3.584487e-02	-5.831636e-01
4.431462e-04	3.410707e-04	2.156545e-04	1.684150e+00	7.648033e-01	7.059214e-03	3.499830e-03	7.002348e-03	4.655892e-01	2.343650e-02	9.570366e-03	8.846388e-01
3.871621e-04	2.901884e-04	4.005020e-04	1.166847e+00	8.822151e-01	5.082131e-03	7.183271e-03	2.100141e-03	-2.746821e-01	-6.220152e-01	-3.961846e-01	-6.169965e-01
3.928769e-04	3.237065e-04	3.675221e-04	1.304735e+00	1.566295e+00	5.651977e-03	4.681055e-03	2.072659e-03	2.302455e-01	-1.875974e-01	-3.720179e-01	8.794299e-01
2.274715e-04	3.552856e-04	3.582754e-04	9.056265e-01	1.367567e+00	5.996928e-03	5.078775e-03	7.455338e-03	-7.860393e-01	-6.496920e-02	2.993245e-01	5.369601e-01
3.563244e-04	2.482911e-04	3.346595e-04	9.079353e-01	1.041383e+00	2.953399e-03	4.134170e-03	3.788125e-03	9.579366e-01	-1.319069e-01	-2.027087e-01	-1.544902e-01
3.037387e-04	4.315253e-04	2.927730e-04	1.459576e+00	1.527830e+00	2.739403e-03	7.291223e-03	7.512236e-03	1.562149e-01	4.509195e-01	7.882791e-01	-3.884386e-01
2.801444e-04	3.084261e-04	2.230775e-04	1.084188e+00	1.326846e+00	2.889929e-03	4.812802e-03	4.553973e-03	4.875385e-01	2.479454e-01	-3.317321e-01	-7.686242e-01
4.322639e-04	4.202499e-04	2.000894e-04	8.515996e-01	1.675040e+00	3.860624e-03	5.732728e-03	2.568071e-03	-4.091476e-01	-9.063689e-01	3.910813e-02	9.779707e-02
2.440977e-04	4.473200e-04	2.356858e-04	1.011227e+00	6.155092e-01	5.104478e-03	2.311440e-03	3.185758e-03	9.764789e-01	-1.658798e-01	-1.354986e-01	-2.475823e-02
4.412709e-04	3.001224e-04	2.573076e-04	6.758857e-01	1.544233e+00	4.712359e-03	3.957572e-03	6.353154e-03	3.096812e-01	-5.663226e-01	2.599953e-01	7.181773e-01
3.286380e-04	2.510521e-04	3.756880e-04	8.085184e-01	1.124745e+00	3.390726e-03	2.458326e-03	5.536932e-03	2.233217e-01	1.943417e-01	-5.258267e-01	7.974114e-01
3.281048e-04	3.832548e-04	2.914514e-04	8.475804e-01	1.558957e+00	6.586209e-03	3.828811e-03	2.122472e-03	-2.006131e-01	7.857113e-01	1.120127e-01	5.743390e-01
3.278386e-04	3.074402e-04	3.876526e-04	7.350186e-01	6.873659e-01	6.208322e-03	3.124320e-03	5.060383e-03	5.852671e-01	7.136606e-01	1.755160e-01	3.425567e-01
2.175622e-04	2.820351e-04	2.465535e-04	1.107830e+00	1.434230e+00	2.387572e-03	5.695083e-03	4.847629e-03	-9.888351e-01	-1.742539e-03	1.478131e-01	1.879596e-02
2.612035e-04	2.657981e-04	2.342502e-04	7.055472e-01	9.787472e-01	4.684128e-03	5.315848e-03	2.780274e-03	4.133223e-01	-6.891518e-03	6.678323e-01	6.189646e-01
2.776034e-04	2.042857e-04	4.344788e-04	1.412450e+00	1.196623e+00	6.635078e-03	5.643435e-03	2.998619e-03	-1.127059e-01	-6.232660e-01	-1.445155e-01	7.602317e-01
4.266357e-04	3.980921e-04	3.227970e-04	8.788788e-01	7.769026e-01	2.204830e-03	2.210892e-03	6.101352e-03	5.900976e-01	8.072155e-01	-1.152164e-02	7.434664e-03
2.767743e-04	4.009762e-04	2.500332e-04	6.755331e-01	1.082045e+00	6.996666e-03	5.793003e-03	5.722758e-03	-1.946948e-01	-2.520258e-01	-8.612519e-01	3.960078e-01
3.092326e-04	2.342815e-04	3.428647e-04	1.276742e+00	1.661128e+00	6.058319e-03	2.996428e-03	2.425696e-03	1.644122e-01	-8.046772e-01	8.429589e-02	-5.642317e-01
3.022936e-04	2.608892e-04	2.454295e-04	1.244366e+00	7.667689e-01	3.614329e-03	5.780051e-03	5.275113e-03	7.371549e-01	4.104444e-01	-5.183707e-01	1.393913e-01
3.265268e-04	4.387377e-04	3.371979e-04	7.985796e-01	1.386483e+00	2.465149e-03	3.097508e-03	6.733660e-03	-6.954790e-01	3.591053e-01	-5.644675e-01	2.621616e-01
3.292240e-04	3.129857e-04	4.033608e-04	1.491319e+00	7.529536e-01	2.689754e-03	7.265348e-03	6.952016e-03	5.336219e-01	2.950558e-01	-7.654457e-01	-2.056274e-01
3.719143e-04	2.929228e-04	3.195907e-04	1.581101e+00	1.289341e+00	4.951071e-03	5.910035e-03	2.068210e-03	3.756859e-01	-3.979649e-01	-8.303187e-01	1.051422e-01
2.729884e-04	2.742473e-04	2.828229e-04	1.194878e+00	1.652617e+00	5.753282e-03	5.376605e-03	5.243029e-03	-2.964886e-01	2.336805e-01	-4.612722e-01	8.029420e-01
4.074574e-04	2.935244e-04	3.884490e-04	8.553981e-01	6.691663e-01	5.990379e-03	6.683942e-03	4.513424e-03	9.629307e-01	-2.446690e-01	4.530657e-02	-1.041579e-01
3.620961e-04	2.306350e-04	3.865833e-04	8.424374e-01	1.058732e+00	2.705787e-03	2.225800e-03	2.525911e-03	-5.278445e-01	3.827889e-01	4.256601e-01	-6.274283e-01
2.546232e-04	3.003007e-04	2.293303e-04	1.211704e+00	1.053336e+00	3.241997e-03	3.988890e-03	4.305748e-03	1.454856e-01	3.076287e-01	-5.760648e-01	-7.432011e-01
2.850876e-04	3.420868e-04	3.973067e-04	1.510389e+00	8.501271e-01	2.921547e-03	6.813961e-03	2.680090e-03	1.827698e-01	-6.292120e-01	-4.284952e-02	-7.542223e-01
4.161051e-04	2.457499e-04	3.680630e-04	6.224470e-01	1.559501e+00	3.987361e-03	7.293381e-03	6.495145e-03	8.993782e-01	-2.911050e-01	-3.102845e-01	-1.004998e-01
2.811060e-04	4.043540e-04	2.780124e-04	7.939979e-01	1.442368e+00	2.027670e-03	4.155048e-03	5.307916e-03	3.326962e-01	2.526172e-01	8.347283e-01	3.587847e-01
4.400318e-04	3.964862e-04	3.915201e-04	1.278487e+00	1.676347e+00	5.148440e-03	6.667941e-03	6.716267e-03	-7.202458e-01	2.071591e-01	-6.556704e-01	9.180064e-02
2.922188e-04	3.227445e-04	4.411926e-04	1.268417e+00	7.343864e-01	2.552429e-03	6.264755e-03	3.519648e-03	1.786402e-01	3.440329e-01	-3.580428e-01	-8.494318e-01
2.926652e-04	2.826677e-04	2.404392e-04	1.112211e+00	1.621783e+00	4.049949e-03	5.710134e-03	2.012342e-03	8.947967e-01	2.874852e-01	-3.143449e-01	-1.337099e-01
4.317133e-04	3.118911e-04	2.919921e-04	1.525005e+00	1.181301e+00	5.053693e-03	2.138526e-03	6.509464e-03	-1.684925e-01	-7.253454e-01	3.641382e-01	-5.593637e-01
2.359423e-04	3.636569e-04	3.682661e-04	1.017335e+00	1.566882e+00	7.057670e-03	4.449867e-03	4.188409e-03	2.659787e-01	6.821456e-01	6.400479e-01	2.329623e-01
4.196577e-04	2.094869e-04	4.305906e-04	7.966972e-01	1.099827e+00	6.648271e-03	2.093833e-03	2.690418e-03	-1.433907e-01	-9.612306e-01	1.407303e-02	-2.351102e-01
2.734324e-04	2.497951e-04	3.809602e-04	1.042450e+00	7.500469e-01	3.326441e-03	6.816294e-03	2.170457e-03	-1.989044e-01	9.772646e-01	2.280929e-02	6.979058e-02
2.006794e-04	2.408838e-04	2.909691e-04	1.692274e+00	1.610745e+00	2.595327e-03	2.955773e-03	5.252517e-03	-6.217547e-01	-3.346659e-01	6.646530e-01	2.442461e-01
3.639157e-04	2.271624e-04	2.819508e-04	7.199187e-01	1.672413e+00	3.164125e-03	5.029360e-03	3.512654e-03	-4.179079e-01	-1.938384e-01	-8.012341e-01	-3.818423e-01
2.968706e-04	2.839020e-04	2.282730e-04	1.323887e+00	1.104233e+00	4.091534e-03	4.430102e-03	2.990829e-03	-2.818270e-02	-9.889037e-01	8.594125e-02	1.178531e-01
4.021142e-04	3.538470e-04	2.757869e-04	1.437339e+00	7.383018e-01	2.748568e-03	4.873001e-03	5.059862e-03	3.051257e-01	-1.243799e-01	8.969400e-01	-2.948330e-01
4.471692e-04	2.691412e-04	3.380257e-04	1.208801e+00	1.482080e+00	4.713079e-03	2.114376e-03	7.427956e-03	-2.850527e-01	-8.771359e-01	-1.339851e-01	3.625266e-01
2.302031e-04	4.370392e-04	4.455802e-04	1.357479e+00	1.432095e+00	7.122034e-03	4.420899e-03	2.674499e-03	-2.092019e-01	-1.438158e-02	-9.487919e-01	2.362661e-01
3.833295e-04	4.046421e-04	4.435918e-04	1.301253e+00	1.484880e+00	6.073496e-03	7.205614e-03	4.149256e-03	-1.750892e-01	-2.441262e-01	8.935108e-01	3.337433e-01
3.820506e-04	3.534020e-04	3.579266e-04	1.353519e+00	1.026062e+00	6.464329e-03	2.975534e-03	6.152787e-03	-6.036031e-01	-4.102668e-01	-6.501874e-01	-2.111890e-01
2.955412e-04	3.039929e-04	3.789253e-04	1.630445e+00	1.584438e+00	5.727013e-03	6.393416e-03	5.682208e-03	-3.340935e-01	1.122117e-01	7.091779e-01	6.106199e-01
4.144323e-04	3.033367e-04	3.007996e-04	1.519872e+00	1.381732e+00	3.966447e-03	2.668137e-03	2.868014e-03	-7.759577e-01	5.052155e-01	2.135503e-01	3.115174e-01
3.392530e-04	3.046906e-04	2.029102e-04	1.005573e+00	1.175659e+00	4.987990e-03	3.605142e-03	3.234747e-03	1.529224e-01	-1.245957e-01	8.179294e-01	5.404462e-01
2.319193e-04	4.036590e-04	3.064879e-04	1.198965e+00	1.594526e+00	3.187277e-03	6.446735e-03	2.967351e-03	-7.666527e-01	2.078748e-02	1.433702e-01	-6.255051e-01
3.580709e-04	2.383763e-04	3.699145e-04	1.046759e+00	7.449061e-01	2.175006e-03	5.201671e-03	3.559024e-03	2.410272e-01	-3.044959e-01	4.902834e-01	-7.802630e-01
3.599594e-04	4.447035e-04	2.271703e-04	1.298154e+00	1.072530e+00	5.313735e-03	6.815515e-03	4.332355e-03	-3.285053e-01	-7.223179e-01	3.199811e-01	-5.176420e-01
3.794056e-04	4.171207e-04	3.510178e-04	1.549877e+00	1.325242e+00	5.687639e-03	5.557024e-03	6.292589e-03	5.553233e-01	4.484146e-01	1.151437e-01	6.908562e-01
4.295269e-04	4.280899e-04	2.905964e-04	1.256246e+00	6.073577e-01	3.046574e-03	7.125128e-03	5.893191e-03	-5.201632e-01	-1.891034e-01	7.555385e-01	-3.504737e-01
4.207584e-04	2.708565e-04	4.435955e-04	1.416211e+00	1.031825e+00	2.117442e-03	2.567490e-03	4.871006e-03	1.763799e-01	8.561373e-01	4.321793e-01	2.216756e-01
2.414839e-04	4.290905e-04	3.430250e-04	6.936391e-01	8.990280e-01	2.839181e-03	4.950647e-03	7.523402e-03	5.361556e-01	-4.643139e-01	5.108007e-01	4.858316e-01
4.446937e-04	2.886669e-04	4.273492e-04	1.173619e+00	1.056964e+00	5.609381e-03	4.222563e-03	6.128403e-03	8.449487e-02	1.877395e-01	-9.783976e-01	-1.877945e-02
4.422202e-04	2.442574e-04	4.320911e-04	1.052657e+00	1.045644e+00	5.385218e-03	5.151790e-03	4.888255e-03	-4.120111e-01	1.173478e-01	3.057042e-01	8.503066e-01
3.807000e-04	3.750858e-04	2.189476e-04	6.249741e-01	1.392023e+00	7.065801e-03	3.558663e-03	2.056243e-03	2.438065e-01	6.626992e-01	6.635792e-01	2.470847e-01
3.687121e-04	2.606729e-04	4.255092e-04	1.669753e+00	1.077112e+00	3.778542e-03	5.236913e-03	5.319540e-03	2.663013e-01	8.868691e-01	-2.631078e-01	2.707786e-01
3.409442e-04	2.800178e-04	2.537081e-04	1.365515e+00	1.500845e+00	2.011411e-03	3.761136e-03	5.551148e-03	-5.528905e-01	-6.864156e-01	-6.684056e-02	4.676302e-01
2.349129e-04	3.394736e-04	3.468984e-04	1.425258e+00	6.574059e-01	2.128534e-03	4.045195e-03	6.564257e-03	-3.771905e-01	5.366462e-01	-4.341328e-01	6.174681e-01
4.099201e-04	4.309819e-04	2.306213e-04	1.618429e+00	6.635660e-01	5.716038e-03	5.261348e-03	2.133446e-03	6.308667e-02	-4.449711e-01	5.371108e-01	7.138156e-01
2.261390e-04	2.363739e-04	4.173714e-04	1.354845e+00	1.153629e+00	2.746889e-03	6.581159e-03	6.098872e-03	1.585174e-01	-8.994091e-01	6.327102e-02	-4.024080e-01
3.943836e-04	4.158147e-04	3.484083e-04	9.805680e-01	1.215415e+00	7.009515e-03	3.026327e-03	5.727885e-03	2.511478e-01	-9.007079e-01	1.157055e-01	-3.350556e-01
3.958371e-04	2.470408e-04	3.341654e-04	7.016786e-01	1.563373e+00	3.174941e-03	7.303876e-03	3.993665e-03	-1.517826e-01	-6.103623e-01	1.557037e-01	-7.616930e-01
4.116916e-04	4.213461e-04	4.329402e-04	6.267789e-01	1.286445e+00	4.267207e-03	2.797513e-03	6.935191e-03	8.393128e-01	4.202333e-01	-1.634484e-01	-3.037146e-01
3.866452e-04	3.531198e-04	3.636327e-04	1.139684e+00	7.234473e-01	6.333727e-03	4.780464e-03	6.776007e-03	-6.097857e-02	7.777563e-01	-2.182364e-01	-5.863016e-01
4.289274e-04	4.012948e-04	3.141323e-04	1.580240e+00	1.186657e+00	5.646022e-03	6.014578e-03	7.451925e-03	-6.343254e-01	4.147129e-01	2.749911e-02	6.518346e-01
